year,leg,block,sub,sta,date,z1,z2,z3,z4,z5,z6,z7,z8,fu,bft,per.cld,angle,mean,sd,eu.mn,eu.sd,X,Y
2015,01,CMP,S,2,2015-06-01 12:56:34,4.38,4.26,4.14,4.36,4.76,4.84,4.6,4.56,NA,3, 90,SLITE,4.4875,0.243999414519204,14.674125,0.797878085477797,-129.2492116,52.9610466
2015,01,CMP,C,6,2015-06-10 16:48:21,3.69,3.54,3.77,3.58,3.48,3.63,3.65,3.8,12,2, 80,VERTI,3.6425,0.109772492000501,11.910975,0.358956048841638,-129.2480466,53.0307933
2015,01,CMP,N,9,2015-06-02 13:58:06,3.88,3.55,3.48,3.82,3.46,3.86,4,3.95,NA,3,100,     ,3.75,0.218239710934036,12.2625,0.713643854754296,-129.20255,53.0873566
2015,01,EST,S,2,2015-05-31 13:32:29,2.52,2.7,2.53,2.63,2.69,2.54,2.52,2.83,16,1, 55,SLITE,2.62,0.113389341902768,8.5674,0.370783148022052,-129.537705,53.0650283
2015,01,EST,C,9,2015-05-31 09:09:28,2.96,2.99,2.98,2.94,2.85,2.78,2.69,2.9,15,1,100,SLITE,2.88625,0.106360236930913,9.4380375,0.347797974764086,-129.6417283,53.1872433
2015,01,EST,N,12,2015-05-31 07:40:02,2.79,3.04,3.08,2.72,2.91,2.94,2.81,3.09,16,1,100,SLITE,2.9225,0.140585510328361,9.556575,0.459714618773741,-129.533695,53.196455
2015,01,MCK,S,2,2015-06-06 10:57:24,4.26,4.24,4.27,4.32,4.35,4.19,4.42,4.68,16,2, 70,     ,4.34125,0.154127729960761,14.1958875,0.503997676971687,-129.0530633,53.3183483
2015,01,MCK,C,6,2015-05-24 10:14:30,3.76,4.33,4.37,3.67,3.93,3.71,3.58,3.9,14,3,100,     ,3.90625,0.29698184167675,12.7734375,0.971130622282973,-128.90245,53.3153366
2015,01,MCK,N,10,2015-05-24 11:49:47,3.9,3.82,4.21,3.84,3.8,4.02,3.73,3.74,12,3,100,     ,3.8825,0.161488610832378,12.695775,0.528067757421878,-128.91876,53.41856667
2015,01,OTH,NA,1,2015-05-25 15:42:00,0.89,0.98,1,1.04,1.09,1,1.1,1.09,NA,1, 25,VERTI,1.02375,0.0715017482303755,3.3476625,0.233810716713328,-127.9440166,53.27419
2015,01,SQU,S,1,2015-05-28 12:40:30,4.33,4.14,3.89,4.13,4.06,4.12,4.33,4.29,15,1, 25,SLITE,4.16125,0.151415936130533,13.6072875,0.495130111146843,-129.34276,53.0760033
2015,01,SQU,C,5,2015-05-28 10:27:55,3.33,3.21,3.13,3.56,3.39,3.44,3.53,3.27,15,1, 25,VERTI,3.3575,0.151445416852787,10.979025,0.495226513108613,-129.395465,53.1431416
2015,01,SQU,N,12,2015-05-27 17:18:22,3.09,3.29,3.33,3.45,3.42,3.5,3.49,3.42,15,2, 15,VERTI,3.37375,0.135745297208727,11.0321625,0.443887121872538,-129.422655,53.2453466
2015,01,VER,S,3,2015-05-27 09:45:43,4.06,4.13,4.42,4.5,4.41,3.63,4.38,4.21,16,4, 35,ACUTE,4.2175,0.283334733890096,13.791225,0.926504579820613,-129.113435,53.42609
2015,01,VER,C,6,2015-05-27 07:57:22,3.79,4.59,4.61,5.03,4.26,4.6,4.88,4.66,16,3, 50,ACUTE,4.5525,0.381865720602712,14.886675,1.24870090637087,-129.0765416,53.49644
